"Total_BacDive_ids";"Phylum";"Class";"Order";"Family";"Genus";"gram_stain_positive";"gram_stain_negative";"cell_length_<=_0.9";"cell_length_>_0.9_to_1.3";"cell_length_>_1.3_to_2";"cell_length_>_2";"cell_width_<=_0.3";"cell_width_>_0.3_to_0.5";"cell_width_>_0.5_to_0.7";"cell_width_>_0.7";"cell_shape_coccus-shaped";"cell_shape_rod-shaped";"cell_shape_filament-shaped";"cell_shape_ovoid-shaped";"cell_shape_pleomorphic-shaped";"cell_shape_curved-shaped";"cell_shape_other";"cell_shape_spiral-shaped";"motility_no";"motility_yes";"flagellum_arrangement_polar";"flagellum_arrangement_peritrichous";"flagellum_arrangement_gliding";"pigmentation_production_yes";"pigmentation_production_no";"colony_color_colorless";"colony_color_cream";"colony_color_yellow";"colony_color_white";"colony_color_brown";"colony_color_pink";"colony_color_orange";"colony_color_red";"colony_color_grey";"colony_color_green";"colony_color_blue";"forms_multicellular_complex_no";"forms_multicellular_complex_yes";"temperature_opt_<=_10";"temperature_opt_>_10_to_22";"temperature_opt_>_22_to_32";"temperature_opt_>_32_to_42";"temperature_opt_>_42";"temperature_preference_psychrophilic";"temperature_preference_psychrotrophic";"temperature_preference_mesophilic";"temperature_preference_thermophilic";"temperature_range_<=_10";"temperature_range_>_10_to_22";"temperature_range_>_22_to_32";"temperature_range_>_32_to_42";"temperature_range_>_42";"temperature_delta_<=_10";"temperature_delta_>_10_to_25";"temperature_delta_>_25_to_40";"temperature_delta_>_40";"pH_opt_<=_5";"pH_opt_>_5_to_6.5";"pH_opt_>_6.5_to_7.5";"pH_opt_>_7.5_to_8.5";"pH_opt_>_8.5";"pH_preference_acidophile";"pH_preference_acido-neutrophile";"pH_preference_neutrophile";"pH_preference_alkalino-neutrophile";"pH_preference_alkalino-alkaliphile";"pH_range_<=_5";"pH_range_>_5_to_6.5";"pH_range_>_6.5_to_7.5";"pH_range_>_7.5_to_8.5";"pH_range_>_8.5";"pH_delta_<=_1.5";"pH_delta_>_1.5_to_3.5";"pH_delta_>_3.5_to_5.5";"pH_delta_>_5.5";"spore_formation_no";"spore_formation_yes";"halophily_opt_<=_1";"halophily_opt_>_1_to_4";"halophily_opt_>_4_to_8";"halophily_opt_>_8";"halophily_preference_non-halophilic";"halophily_preference_weakly";"halophily_preference_moderate";"halophily_preference_extreme";"halophily_range_<=_1";"halophily_range_>_1_to_4";"halophily_range_>_4_to_8";"halophily_range_>_8";"halophily_delta_<=_1";"halophily_delta_>_1_to_5";"halophily_delta_>_5_to_9";"halophily_delta_>_9";"oxygen_tolerance_facultative";"oxygen_tolerance_microaerophile";"oxygen_tolerance_anaerobe";"oxygen_tolerance_aerobe";"antibiotic_resistance_frequency_<=_0.15";"antibiotic_resistance_frequency_>_0.15_to_0.85";"antibiotic_resistance_frequency_>_0.85";"energy_source_chemotroph";"energy_source_phototroph";"electron_donnor_organotroph";"electron_donnor_lithotroph";"carbon_source_autotroph";"carbon_source_heterotroph";"biosafety_level_1";"biosafety_level_2";"biosafety_level_3";"gc_content_<=_40.2";"gc_content_>_40.2_to_56.4";"gc_content_>_56.4_to_68.1";"gc_content_>_68.1";"rRNA16S_gene_copies_<=_3";"rRNA16S_gene_copies_>_3_to_5";"rRNA16S_gene_copies_>_5_to_7";"rRNA16S_gene_copies_>_7";"estimated_genome_size_<=_3.036";"estimated_genome_size_>_3.036_to_5.196";"estimated_genome_size_>_5.196_to_7.49";"estimated_genome_size_>_7.49"
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Lentilitoribacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;"Bacteroidota";"Bacteroidia";"Sphingobacteriales";"Lentimicrobiaceae";"Lentimicrobium";0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0;0,333333333333333;0,666666666666667;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
3;"Verrucomicrobiota";"Lentisphaeria";"Lentisphaerales";"Lentisphaeraceae";"Lentisphaera";0;1;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;0;1;0;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0,166666666666666;0,833333333333333;0;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;1;0;0;0;0,25;0,5;0,25;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;1;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0
35;"Actinomycetota";"Actinobacteria";"Pseudonocardiales";"Pseudonocardiaceae";"Lentzea";1;0;0;0;0,5;0,5;0,5;0;0,5;0;0;0,916666666666667;0,0833333333333333;0;0;0;0;0;1;0;NA;NA;NA;0,416666666666667;0,583333333333333;0;0,0555555555555556;0,479124579124579;0,0888888888888889;0,294107744107744;0;0,0444444444444445;0;0,0277777777777778;0,0101010101010101;0;0,363636363636364;0,636363636363636;0;0;0,894736842105263;0,105263157894737;0;0,0781265031265032;0,803932178932179;0,117941317941318;0;NA;NA;NA;NA;NA;0,1;0,35;0,55;0;0;0,0833333333333333;0,791666666666667;0,125;0;0,117948717948718;0,158974358974359;0,328205128205128;0,21025641025641;0,184615384615385;NA;NA;NA;NA;NA;0;0;0,615384615384615;0,384615384615385;0;1;0,333333333333333;0;0,666666666666667;0;0,277777777777778;0,522222222222222;0,2;0;NA;NA;NA;NA;0,230769230769231;0,538461538461538;0,0769230769230769;0,153846153846154;0;0;0;1;0;0,25;0,75;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0,111111111111111;0,888888888888889;0;1;0;0;0;0;0;1
1;"Bacteroidota";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Lepagella";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
1;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Leptobacterium";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;0;0;0,4;0,2;0,2;0,2;NA;NA;NA;NA;NA;0;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;0
2;"Cyanobacteriota";"Chroococcophyceae";"Oscillatoriales";"Microcoleaceae";"Leptochromothrix";NA;NA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0,25;0;0,25;0;0,25;0,25;0;1;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;"Cyanobacteriota";"Chroococcophyceae";"Leptolyngbyales";"Leptolyngbyaceae";"Leptodesmis";NA;NA;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;"Actinomycetota";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Leptogranulimonas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0
1;"Chloroflexota";"Anaerolineae";"Anaerolineales";"Anaerolineaceae";"Leptolinea";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;1;0;0;0;0,333333333333333;0,333333333333333;0,333333333333333;NA;NA;NA;NA;0;0;1;0;0;0;0;1;0;0;0;0,5;0,5;0;0;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0,75;0,25;0;NA;NA;NA;NA;0;1;0;0
13;"Cyanobacteriota";"Cyanobacteriia";"Leptolyngbyales";"Leptolyngbyaceae";"Leptolyngbya";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0
4;"Spirochaetota";"Leptospirae";"Leptospirales";"Leptospiraceae";"Leptonema";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;1;0;0;0;0;1;0;0
368;"Spirochaetota";"Leptospirae";"Leptospirales";"Leptospiraceae";"Leptospira";0;1;0;0;0;1;NA;NA;NA;NA;0;0,125;0;0;0;0;0;0,875;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0,0072463768115942;0,985507246376812;0,0072463768115942;0;NA;NA;NA;NA;NA;0,3;0,7;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0,125;0,875;0;0;1;NA;NA;NA;NA;NA;NA;0,245762711864407;0,754237288135593;0;0,555555555555556;0,444444444444444;0;0;1;0;0;0;0;1;0;0
8;"Nitrospirota";"Leptospirillia";"Leptospirillales";"Leptospirillaceae";"Leptospirillum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,625;0,375;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0,625;0,375;0;NA;NA;NA;NA;1;0;0;0
4;"Pseudomonadota";"Gammaproteobacteria";"Burkholderiales";"Comamonadaceae";"Leptothrix";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0
44;"Fusobacteriota";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";0,25;0,75;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0,00595238095238096;0,994047619047619;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,263157894736842;0,736842105263158;0;0;0;1;NA;NA;NA;NA;NA;NA;0,916666666666667;0,0833333333333333;0;NA;NA;NA;NA;0,0416666666666667;0,958333333333333;0;0;1;0;0;0
54;"Actinomycetota";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Leucobacter";0,857142857142857;0,142857142857143;0,6;0,2;0,2;0;0,2;0,8;0;0;0;1;0;0;0;0;0;0;0,952380952380952;0,0476190476190476;NA;NA;NA;0,9;0,1;0;0,179591836734694;0,522222222222222;0,198979591836735;0,0833333333333334;0;0;0;0,0158730158730159;0;0;1;0;0;0,0185185185185185;0,87037037037037;0,111111111111111;0;0,0522320272320273;0,776272801272801;0,171495171495172;0;0;0,333333333333333;0,333333333333333;0,333333333333333;0;0,25;0,15;0,6;0;0;0,0238095238095238;0,797619047619048;0,154761904761905;0,0238095238095238;0,0688888888888889;0,103492063492064;0,507936507936508;0,203492063492063;0,116190476190476;0;0;0,5;0,5;0;0,166666666666667;0,333333333333333;0,5;0;1;0;0,642857142857143;0,214285714285714;0,142857142857143;0;0,332142857142857;0,408862433862434;0,258994708994709;0;NA;NA;NA;NA;0;0,25;0,375;0,375;0;0;0;1;0;0;1;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0,480769230769231;0,519230769230769;1;0;0;0;0,166666666666667;0,833333333333333;0;0
5;"Pseudomonadota";"Gammaproteobacteria";"Beggiatoales";"Leucotrichaceae";"Leucothrix";0;1;0,5;0,5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;0;1;0;0;0,5;0,5;0;0;0;0;0;0;0;NA;NA;0;0,5;0,5;0;0;0,15;0,75;0,1;0;NA;NA;NA;NA;NA;0,333333333333333;0;0,666666666666667;0;0;0;0,75;0,25;0;0,0714285714285715;0,171428571428571;0,342857142857143;0,242857142857143;0,171428571428571;NA;NA;NA;NA;NA;0;0,5;0,5;0;NA;NA;0;1;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;0;0,5;0,5;0;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
70;"Bacillota";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Levilactobacillus";1;0;0;0,4;0,5;0,1;0;0,25;0;0,75;0;0,924242424242424;0;0,0606060606060606;0;0,0151515151515152;0;0;0,964285714285714;0,0357142857142857;NA;NA;NA;0,666666666666667;0,333333333333333;0,142857142857143;0;0;0,678571428571429;0,178571428571429;0;0;0;0;0;0;NA;NA;0,285714285714286;0,142857142857143;0,428571428571429;0,142857142857143;0;0,139123654123654;0,495916860916861;0,364959484959485;0;NA;NA;NA;NA;NA;0;0,258064516129032;0,67741935483871;0,0645161290322581;0,5;0,5;0;0;0;0,293589743589744;0,223076923076923;0,203846153846154;0,158974358974359;0,120512820512821;NA;NA;NA;NA;NA;0;0,166666666666667;0,75;0,0833333333333333;1;0;0,25;0,5;0,25;0;0,133333333333333;0,411111111111111;0,455555555555556;0;NA;NA;NA;NA;0;0,4;0,6;0;0,807692307692308;0,115384615384615;0,0769230769230769;0;0,571428571428571;0;0,428571428571429;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0,213541666666667;0,4375;0,348958333333333;0;0,925373134328358;0,0746268656716418;0;0
31;"Bacillota";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Secundilactobacillus";1;0;0;0,75;0,25;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;0;0;0;0,666666666666667;0;0;0;0;0,333333333333333;0;0;NA;NA;0;0;0,6;0,4;0;0,0697278911564626;0,803784013605442;0,126488095238095;0;NA;NA;NA;NA;NA;0,166666666666667;0,166666666666667;0,5;0,166666666666667;0;0,5;0,5;0;0;0,241666666666667;0,325;0,302777777777778;0,102777777777778;0,0277777777777778;NA;NA;NA;NA;NA;0,166666666666667;0,5;0,166666666666667;0,166666666666667;1;0;0,166666666666667;0,666666666666667;0,166666666666667;0;0,138888888888889;0,597222222222222;0,263888888888889;0;NA;NA;NA;NA;0;0,25;0,75;0;0,714285714285714;0,285714285714286;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0,0833333333333333;0,916666666666667;0;0;0;0,4;0,6;0;0,703703703703704;0,296296296296296;0;0
1;"Chloroflexota";"Anaerolineae";"Anaerolineales";"Anaerolineaceae";"Levilinea";0;1;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;1;0;0;0;0,333333333333333;0,333333333333333;0,333333333333333;NA;NA;NA;NA;0;0;1;0;0;0;0;1;0;0;0;0,5;0,5;0;0;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0,333333333333333;0,666666666666667;0;NA;NA;NA;NA;0;1;0;0
13;"Bacteroidota";"Bacteroidia";"Chitinophagales";"Saprospiraceae";"Lewinella";0;1;0,2;0,2;0,6;0;0,2;0,2;0,2;0,4;0;0,866666666666667;0,0333333333333333;0,1;0;0;0;0;0,857142857142857;0,142857142857143;0;0;1;0,8;0,2;0;0;0,1;0;0;0;0,9;0;0;0;0;NA;NA;0;0,111111111111111;0,888888888888889;0;0;0,193939393939394;0,631818181818182;0,174242424242424;0;NA;NA;NA;NA;NA;0,1;0,3;0,5;0,1;0;0,111111111111111;0,666666666666667;0,111111111111111;0,111111111111111;0,0870370370370371;0,227777777777778;0,340740740740741;0,218518518518519;0,125925925925926;NA;NA;NA;NA;NA;0,111111111111111;0,444444444444444;0,444444444444444;0;1;0;0,1875;0,8125;0;0;0,331481481481481;0,562962962962963;0,105555555555556;0;NA;NA;NA;NA;0;0,428571428571429;0,571428571428571;0;0;0;0;1;0;1;0;1;0;1;0;NA;NA;1;0;0;0;0,454545454545455;0,545454545454545;0;NA;NA;NA;NA;0;0,5;0,5;0
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Candidatus Liberibacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0
3;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Beijerinckiaceae";"Lichenibacterium";0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;0;0,25;0,75;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;NA;0;1;0;0;0,75;0,25;0;0;0;0,366666666666666;0,266666666666666;0,183333333333334;0,183333333333334;0;NA;NA;NA;NA;NA;0;0;1;0;1;0;NA;NA;NA;NA;0,5;0,5;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;NA;NA;NA;1;0;1;0;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;0;0;1;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Lichenicoccus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Lichenihabitantaceae";"Lichenifustis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1
2;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Lichenihabitantaceae";"Lichenihabitans";0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0;0;0;1;0;0;0;0;0;NA;NA;0;1;0;0;0;0,875;0,125;0;0;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;0;0;0,666666666666667;0,333333333333333;0;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;1;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;1;0;NA;NA;0;1;NA;NA;NA;0;0;1;0;1;0;0;0;0;1;0;0
1;"Bacillota";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lientehia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
